Attractor, Associated Cell Fate,Probability,cln3,mbf,sbf,cln12,cdh1,swi5,cdc20,clb56,sic1,clb12,mcm1
1063,Uncharacterized,5.92E-12,1,0,1,1,1,1,1,0,0,1,0
1064,Uncharacterized,5.88E-12,0,0,1,0,1,1,1,0,0,1,1
1065,Uncharacterized,5.83E-12,1,0,0,0,0,1,1,1,0,0,0
1066,Uncharacterized,5.80E-12,0,1,1,0,0,0,0,0,1,1,1
1067,Uncharacterized,5.80E-12,0,0,0,0,1,0,0,1,1,1,0
1068,Uncharacterized,5.76E-12,0,1,1,0,0,1,0,0,1,1,0
1069,Uncharacterized,5.72E-12,1,0,1,1,1,1,0,0,1,0,1
1070,Uncharacterized,5.70E-12,1,0,1,0,0,0,1,0,1,0,1
1071,Uncharacterized,5.70E-12,0,1,1,1,0,0,1,0,1,1,0
1072,Uncharacterized,5.69E-12,0,1,1,1,0,0,0,0,1,1,1
1073,Uncharacterized,5.69E-12,1,0,0,1,1,0,1,0,0,0,1
1074,Uncharacterized,5.67E-12,1,1,1,1,0,0,0,0,1,1,0
1075,Uncharacterized,5.66E-12,1,1,1,0,0,1,1,0,0,1,0
1076,Uncharacterized,5.63E-12,1,1,0,1,0,0,1,0,0,0,1
1077,Uncharacterized,5.62E-12,0,1,1,1,1,0,0,1,1,1,0
1078,Uncharacterized,5.62E-12,1,1,0,1,0,0,1,0,0,1,1
1079,Uncharacterized,5.52E-12,1,0,0,0,0,0,1,1,1,0,1
1080,Uncharacterized,5.51E-12,0,1,0,0,1,1,1,1,1,1,0
1081,Uncharacterized,5.34E-12,1,1,1,0,0,0,1,0,0,0,0
1082,Uncharacterized,5.27E-12,0,0,1,0,0,1,0,0,0,1,1
1083,Uncharacterized,5.23E-12,0,1,0,1,0,1,0,0,0,0,1
1084,Uncharacterized,4.80E-12,0,1,1,1,1,1,0,0,0,0,1
1085,Uncharacterized,4.76E-12,0,0,0,0,1,1,0,1,0,1,1
1086,Uncharacterized,4.73E-12,1,0,0,1,1,1,1,0,1,0,1
1087,Uncharacterized,4.65E-12,1,1,1,1,0,1,0,0,0,0,1
1088,Uncharacterized,4.62E-12,0,1,0,1,1,1,1,0,1,0,1
1089,Uncharacterized,4.57E-12,1,1,0,0,1,1,1,0,1,0,1
1090,Uncharacterized,4.53E-12,0,0,1,0,0,1,0,0,1,1,1
1091,Uncharacterized,4.48E-12,0,0,1,1,0,1,1,1,1,0,0
1092,Uncharacterized,4.45E-12,0,0,1,0,0,0,1,0,1,1,0
1093,Uncharacterized,4.40E-12,1,0,0,1,1,1,0,0,1,0,1
1094,Uncharacterized,4.40E-12,1,0,1,0,1,1,0,0,1,0,1
1095,Uncharacterized,4.38E-12,0,0,0,1,1,0,1,1,0,1,1
1096,Uncharacterized,4.38E-12,1,1,1,0,0,0,0,0,0,1,0
1097,Uncharacterized,4.31E-12,0,0,0,1,0,0,0,1,1,1,1
1098,Uncharacterized,4.28E-12,0,0,0,1,0,0,0,0,1,1,1
1099,Uncharacterized,4.24E-12,1,0,0,0,0,0,0,0,1,1,1
1100,Uncharacterized,4.24E-12,0,0,1,0,0,0,0,1,1,1,1
1101,Uncharacterized,4.23E-12,1,0,0,0,0,0,0,1,1,1,1
1102,Uncharacterized,4.22E-12,0,0,0,1,0,1,0,0,1,1,0
1103,Uncharacterized,4.21E-12,1,1,0,0,0,0,1,0,0,1,1
1104,Uncharacterized,4.20E-12,1,0,1,0,0,0,1,0,0,1,1
1105,Uncharacterized,4.18E-12,0,0,0,1,0,0,1,1,1,0,0
1106,Uncharacterized,4.18E-12,1,0,0,1,0,0,0,1,1,0,0
1107,Uncharacterized,4.17E-12,0,0,1,0,0,0,1,1,1,0,0
1108,Uncharacterized,4.17E-12,1,0,1,0,0,0,0,1,1,0,0
1109,Uncharacterized,4.17E-12,1,0,0,0,1,0,1,0,0,1,1
1110,Uncharacterized,4.17E-12,1,0,0,0,0,0,1,1,1,0,0
1111,Uncharacterized,4.16E-12,0,1,0,1,0,0,1,1,0,1,0
1112,Uncharacterized,4.16E-12,0,0,0,1,1,0,0,1,0,1,1
1113,Uncharacterized,4.15E-12,1,0,0,0,0,1,0,0,1,1,0
1114,Uncharacterized,4.15E-12,0,0,1,0,1,0,0,1,0,1,1
1115,Uncharacterized,4.15E-12,0,0,1,0,0,0,0,0,1,1,1
1116,Uncharacterized,4.15E-12,1,0,0,0,1,0,0,1,0,1,1
1117,Uncharacterized,4.14E-12,0,0,0,1,0,1,0,1,1,0,0
1118,Uncharacterized,4.14E-12,0,0,1,0,0,1,0,1,1,0,0
1119,Uncharacterized,4.13E-12,1,0,0,1,0,0,0,0,1,1,0
1120,Uncharacterized,4.13E-12,1,0,1,0,0,0,0,0,1,1,0
1121,Uncharacterized,4.12E-12,0,0,1,0,0,1,0,0,1,1,0
1122,Uncharacterized,4.08E-12,1,0,0,0,0,1,0,1,1,0,0
1123,Uncharacterized,4.01E-12,0,0,1,0,0,1,1,1,1,0,0
1124,Uncharacterized,4.01E-12,1,0,0,0,0,1,1,1,1,0,0
1125,Uncharacterized,4.01E-12,0,0,0,1,0,1,1,1,1,0,0
1126,Uncharacterized,3.93E-12,0,1,0,1,1,1,1,0,1,1,0
1127,Uncharacterized,3.89E-12,1,1,0,0,1,1,1,0,1,1,0
1128,Uncharacterized,3.85E-12,1,0,0,1,0,1,1,1,1,1,1
1129,Uncharacterized,3.66E-12,1,1,1,1,1,1,0,0,0,0,0
1130,Uncharacterized,3.61E-12,0,0,0,0,1,1,1,1,0,0,1
1131,Uncharacterized,3.43E-12,0,1,0,1,0,1,1,1,0,0,0
1132,Uncharacterized,3.41E-12,1,0,0,1,0,1,1,1,0,1,0
1133,Uncharacterized,3.28E-12,0,0,1,1,0,1,1,1,1,1,1
1134,Uncharacterized,3.27E-12,1,0,0,1,0,1,0,1,0,1,1
1135,Uncharacterized,3.21E-12,0,1,0,0,1,0,0,0,0,1,1
1136,Uncharacterized,3.19E-12,0,0,1,0,1,1,1,1,0,1,1
1137,Uncharacterized,3.17E-12,0,1,1,1,1,1,1,1,0,0,1
1138,Uncharacterized,3.05E-12,0,0,1,0,1,1,1,0,0,0,1
1139,Uncharacterized,3.05E-12,1,0,0,1,0,1,1,1,0,0,1
1140,Uncharacterized,2.98E-12,1,1,1,1,0,1,1,0,0,1,1
1141,Uncharacterized,2.96E-12,1,1,1,1,0,1,1,1,0,0,0
1142,Uncharacterized,2.92E-12,0,1,1,0,0,0,0,1,1,1,0
1143,Uncharacterized,2.88E-12,1,1,1,0,1,1,0,0,0,0,0
1144,Uncharacterized,2.88E-12,0,0,1,1,1,1,1,0,0,0,1
1145,Uncharacterized,2.88E-12,1,1,1,0,1,1,1,0,0,0,0
1146,Uncharacterized,2.86E-12,1,1,1,0,1,0,1,0,0,0,0
1147,Uncharacterized,2.86E-12,1,1,1,0,1,0,0,0,0,0,1
1148,Uncharacterized,2.86E-12,0,1,1,0,1,1,1,0,0,0,1
1149,Uncharacterized,2.86E-12,0,1,1,1,1,0,1,1,0,1,0
1150,Uncharacterized,2.86E-12,0,1,1,1,1,1,0,1,0,1,0
1151,Uncharacterized,2.85E-12,0,1,1,0,0,1,1,1,1,1,0
1152,Uncharacterized,2.85E-12,1,1,1,1,1,0,0,1,0,1,0
1153,Uncharacterized,2.80E-12,0,0,0,1,1,1,0,0,0,1,0
1154,Uncharacterized,2.80E-12,0,0,1,0,1,1,0,0,0,1,0
1155,Uncharacterized,2.80E-12,0,1,1,0,1,1,0,0,0,1,0
1156,Uncharacterized,2.79E-12,0,1,1,0,1,0,1,0,0,1,0
1157,Uncharacterized,2.79E-12,0,0,0,1,1,0,0,1,0,1,0
1158,Uncharacterized,2.79E-12,0,0,0,1,1,0,1,0,0,1,0
1159,Uncharacterized,2.79E-12,0,0,0,0,1,0,1,1,0,1,0
1160,Uncharacterized,2.79E-12,0,1,1,0,1,0,0,0,0,1,1
1161,Uncharacterized,2.79E-12,0,0,0,0,1,1,0,1,0,1,0
1162,Uncharacterized,2.79E-12,0,0,1,0,1,0,1,0,0,1,0
1163,Uncharacterized,2.79E-12,0,0,0,1,1,0,0,0,0,1,1
1164,Uncharacterized,2.79E-12,0,0,1,0,1,0,0,1,0,1,0
1165,Uncharacterized,2.79E-12,0,1,0,1,1,0,0,0,0,1,0
1166,Uncharacterized,2.79E-12,0,1,0,0,1,1,0,0,0,1,0
1167,Uncharacterized,2.79E-12,0,0,1,0,1,0,0,0,0,1,1
1168,Uncharacterized,2.79E-12,0,1,0,0,1,0,1,0,0,1,0
1169,Uncharacterized,2.78E-12,1,0,0,1,1,0,0,0,0,1,0
1170,Uncharacterized,2.78E-12,1,0,0,0,1,1,0,0,0,1,0
1171,Uncharacterized,2.78E-12,1,0,0,0,1,0,1,0,0,1,0
1172,Uncharacterized,2.78E-12,1,0,0,0,1,0,0,1,0,1,0
1173,Uncharacterized,2.78E-12,1,0,1,0,1,0,0,0,0,1,0
1174,Uncharacterized,2.78E-12,1,0,0,0,1,0,0,0,0,1,1
1175,Uncharacterized,2.78E-12,1,1,0,0,1,0,0,0,0,1,0
1176,Uncharacterized,2.74E-12,0,0,1,1,1,1,1,1,0,1,1
1177,Uncharacterized,2.67E-12,1,0,0,1,0,1,1,0,1,1,0
1178,Uncharacterized,2.40E-12,1,0,0,1,0,0,1,0,1,1,1
1179,Uncharacterized,2.34E-12,0,1,1,0,0,1,0,1,1,0,1
1180,Uncharacterized,2.27E-12,0,0,0,1,1,0,1,0,1,1,1
1181,Uncharacterized,2.26E-12,1,1,1,1,0,1,0,0,1,0,1
1182,Uncharacterized,2.24E-12,1,0,0,1,1,1,1,0,1,1,1
1183,Uncharacterized,2.21E-12,1,1,0,1,0,1,0,0,0,0,0
1184,Uncharacterized,2.15E-12,1,0,0,0,1,0,1,0,1,1,1
1185,Uncharacterized,2.06E-12,0,0,0,0,1,1,1,1,1,1,0
1186,Uncharacterized,2.03E-12,0,1,0,0,0,0,1,1,1,1,0
1187,Uncharacterized,1.98E-12,0,0,1,1,0,1,1,1,0,0,1
1188,Uncharacterized,1.96E-12,1,0,0,1,1,0,1,0,1,0,1
1189,Uncharacterized,1.82E-12,1,1,0,1,0,1,1,1,0,1,0
1190,Uncharacterized,1.82E-12,0,1,1,0,0,0,1,1,0,1,0
1191,Uncharacterized,1.79E-12,1,1,1,0,0,1,0,1,0,0,1
1192,Uncharacterized,1.77E-12,1,1,0,1,0,1,0,1,0,0,1
1193,Uncharacterized,1.75E-12,0,1,1,0,0,1,0,1,0,1,0
1194,Uncharacterized,1.74E-12,1,1,1,0,0,1,1,1,0,1,0
1195,Uncharacterized,1.64E-12,1,0,1,1,0,1,0,1,0,0,1
1196,Uncharacterized,1.61E-12,0,1,0,1,0,1,1,1,1,1,0
1197,Uncharacterized,1.52E-12,1,0,1,1,0,1,0,0,1,0,1
1198,Uncharacterized,1.51E-12,1,1,1,1,0,1,1,1,0,0,1
1199,Uncharacterized,1.49E-12,0,1,0,1,0,0,0,1,1,1,0
1200,Uncharacterized,1.49E-12,0,1,0,1,0,1,0,1,0,1,0
1201,Uncharacterized,1.44E-12,1,1,1,0,0,0,1,1,0,1,1
1202,Uncharacterized,1.41E-12,1,1,0,1,0,0,0,1,0,1,0
1203,Uncharacterized,1.37E-12,1,1,1,0,0,1,0,1,0,1,1
1204,Uncharacterized,1.36E-12,1,1,0,1,0,1,0,1,0,1,1
1205,Uncharacterized,1.35E-12,1,1,0,1,0,0,1,1,0,0,0
1206,Uncharacterized,1.35E-12,1,1,0,1,0,1,0,1,0,0,0
1207,Uncharacterized,1.33E-12,1,1,1,0,0,0,0,1,0,1,0
1208,Uncharacterized,1.31E-12,1,1,1,1,1,1,0,1,1,0,0
1209,Uncharacterized,1.28E-12,1,1,1,0,0,0,1,1,0,0,0
1210,Uncharacterized,1.27E-12,1,1,1,0,0,1,0,1,0,0,0
1211,Uncharacterized,1.25E-12,1,1,1,1,0,0,1,1,0,1,0
1212,Uncharacterized,1.25E-12,1,1,0,0,0,0,0,1,1,1,0
1213,Uncharacterized,1.24E-12,1,1,1,1,0,1,0,1,0,1,0
1214,Uncharacterized,1.24E-12,0,1,0,1,0,1,0,1,1,0,1
1215,Uncharacterized,1.23E-12,0,1,1,0,1,1,1,1,0,1,0
1216,Uncharacterized,1.22E-12,1,1,0,0,0,1,1,1,1,1,0
1217,Uncharacterized,1.20E-12,0,1,0,0,1,0,1,0,1,1,0
1218,Uncharacterized,1.18E-12,1,1,0,1,0,0,0,0,0,0,1
1219,Uncharacterized,1.18E-12,0,1,0,0,0,1,0,1,1,1,0
1220,Uncharacterized,1.11E-12,1,1,0,0,0,1,0,1,1,0,1
1221,Uncharacterized,1.08E-12,1,1,1,1,0,1,0,1,1,0,0
1222,Uncharacterized,1.05E-12,1,1,1,0,0,0,0,0,1,1,0
1223,Uncharacterized,1.04E-12,1,1,0,1,0,0,1,0,0,0,0
1224,Uncharacterized,1.01E-12,0,1,0,1,1,0,0,0,1,1,0
1225,Uncharacterized,1.00E-12,0,1,0,0,1,0,0,0,1,1,1
1226,Uncharacterized,1.00E-12,1,1,0,0,1,0,0,0,1,1,0
1227,Uncharacterized,9.85E-13,0,1,1,1,0,1,1,0,1,1,1
1228,Uncharacterized,9.52E-13,1,0,0,0,0,0,1,1,1,1,1
1229,Uncharacterized,9.47E-13,1,1,1,1,0,0,1,0,0,0,1
1230,Uncharacterized,9.46E-13,0,1,1,1,0,0,1,1,1,0,1
1231,Uncharacterized,9.12E-13,0,1,1,1,1,0,1,0,0,0,1
1232,Uncharacterized,8.78E-13,0,0,1,0,0,0,1,1,0,1,0
1233,Uncharacterized,8.72E-13,0,1,0,1,0,1,0,0,1,1,0
1234,Uncharacterized,8.57E-13,1,1,1,1,1,1,1,1,1,0,0
1235,Uncharacterized,8.36E-13,0,1,0,1,0,0,1,0,1,1,0
1236,Uncharacterized,8.36E-13,1,1,0,1,0,1,1,0,0,0,0
1237,Uncharacterized,8.36E-13,0,1,0,1,0,0,0,0,1,1,1
1238,Uncharacterized,8.35E-13,1,1,0,1,0,0,0,0,1,1,0
1239,Uncharacterized,8.31E-13,1,1,0,0,0,0,1,0,1,1,0
1240,Uncharacterized,8.30E-13,1,1,0,0,0,0,0,0,1,1,1
1241,Uncharacterized,8.29E-13,1,1,0,0,0,1,0,0,1,1,0
1242,Uncharacterized,7.94E-13,1,1,1,1,1,0,0,1,1,0,1
1243,Uncharacterized,7.94E-13,0,1,1,1,1,0,1,1,1,0,1
1244,Uncharacterized,7.94E-13,1,1,1,1,1,0,1,1,1,0,0
1245,Uncharacterized,7.93E-13,0,0,0,1,0,1,1,1,0,0,0
1246,Uncharacterized,7.80E-13,1,1,1,1,1,1,1,0,0,0,0
1247,Uncharacterized,7.80E-13,1,1,1,1,1,0,1,0,0,0,0
1248,Uncharacterized,7.80E-13,1,1,1,1,1,0,0,0,0,0,1
1249,Uncharacterized,7.70E-13,1,1,0,0,0,1,0,0,0,0,1
1250,Uncharacterized,7.60E-13,1,1,0,0,0,0,1,0,0,0,1
1251,Uncharacterized,7.35E-13,0,1,1,0,0,0,1,0,0,1,1
1252,Uncharacterized,7.24E-13,0,1,0,1,1,1,1,1,0,1,0
1253,Uncharacterized,7.22E-13,1,1,0,0,0,1,1,1,0,0,0
1254,Uncharacterized,6.94E-13,0,0,0,0,0,0,1,1,1,1,0
1255,Uncharacterized,6.77E-13,1,1,1,0,1,1,0,0,1,0,1
1256,Uncharacterized,6.74E-13,1,1,1,1,1,0,1,0,1,0,1
1257,Uncharacterized,6.61E-13,1,1,1,1,0,0,0,1,1,0,1
1258,Uncharacterized,6.47E-13,0,0,1,0,0,1,1,1,0,0,1
1259,Uncharacterized,6.26E-13,1,0,1,0,0,0,1,0,0,0,1
1260,Uncharacterized,6.16E-13,0,0,0,1,0,1,1,1,1,1,0
1261,Uncharacterized,5.88E-13,1,0,0,1,0,1,0,0,0,0,1
1262,Uncharacterized,5.83E-13,1,0,1,0,0,1,0,0,0,0,1
1263,Uncharacterized,5.64E-13,0,1,1,0,0,0,1,1,1,0,1
1264,Uncharacterized,5.60E-13,1,1,1,1,0,1,1,0,1,0,1
1265,Uncharacterized,5.51E-13,0,1,1,1,1,1,1,1,1,1,0
1266,Uncharacterized,5.40E-13,0,0,1,1,1,1,0,1,0,0,1
1267,Uncharacterized,5.29E-13,1,0,1,0,1,0,1,0,1,0,1
1268,Uncharacterized,5.19E-13,1,0,1,0,0,1,1,0,1,1,0
1269,Uncharacterized,5.11E-13,1,0,1,1,1,0,1,0,1,0,1
1270,Uncharacterized,5.04E-13,0,1,0,1,0,0,1,0,0,1,0
1271,Uncharacterized,4.95E-13,1,1,0,0,1,1,1,1,0,1,0
1272,Uncharacterized,4.73E-13,0,1,1,1,0,0,1,1,1,1,0
1273,Uncharacterized,4.62E-13,0,0,0,1,1,0,1,1,0,0,1
1274,Uncharacterized,4.62E-13,0,1,0,0,1,0,0,1,1,1,1
1275,Uncharacterized,4.61E-13,1,1,0,1,1,1,0,0,1,0,1
1276,Uncharacterized,4.60E-13,1,1,1,1,1,1,0,1,0,0,1
1277,Uncharacterized,4.46E-13,0,0,0,0,1,1,0,1,1,1,0
1278,Uncharacterized,4.45E-13,1,0,0,0,0,1,1,1,1,1,0
1279,Uncharacterized,4.40E-13,0,1,1,0,0,1,0,0,0,1,1
1280,Uncharacterized,4.35E-13,1,0,1,0,0,0,0,0,0,1,1
1281,Uncharacterized,4.35E-13,0,1,0,1,1,1,0,0,0,0,1
1282,Uncharacterized,4.34E-13,0,1,0,1,0,1,1,0,0,0,1
1283,Uncharacterized,4.31E-13,1,1,0,0,1,1,0,0,0,0,1
1284,Uncharacterized,4.28E-13,0,0,0,1,0,1,1,1,1,0,1
1285,Uncharacterized,4.02E-13,0,1,1,1,1,1,1,1,1,0,1
1286,Uncharacterized,3.98E-13,0,1,0,1,1,0,1,0,0,0,1
1287,Uncharacterized,3.93E-13,0,0,1,1,1,1,0,1,1,0,1
1288,Uncharacterized,3.91E-13,1,1,1,1,0,1,1,1,1,1,0
1289,Uncharacterized,3.78E-13,1,0,1,1,0,1,0,0,0,1,1
1290,Uncharacterized,3.78E-13,0,0,0,1,0,1,0,1,0,1,0
1291,Uncharacterized,3.76E-13,1,0,1,1,0,0,1,1,0,0,1
1292,Uncharacterized,3.70E-13,0,0,0,1,0,0,0,1,1,1,0
1293,Uncharacterized,3.69E-13,1,1,1,1,0,0,1,1,1,0,0
1294,Uncharacterized,3.69E-13,0,0,1,0,0,0,0,1,1,1,0
1295,Uncharacterized,3.68E-13,0,1,1,0,1,0,1,1,0,0,1
1296,Uncharacterized,3.65E-13,0,1,1,0,1,1,1,1,1,0,1
1297,Uncharacterized,3.64E-13,0,0,1,1,1,1,1,0,0,1,1
1298,Uncharacterized,3.63E-13,1,0,0,0,0,0,0,1,1,1,0
1299,Uncharacterized,3.61E-13,0,0,0,1,1,0,1,1,1,0,1
1300,Uncharacterized,3.47E-13,0,0,1,0,0,1,1,1,1,1,0
1301,Uncharacterized,3.44E-13,1,1,1,1,1,1,0,1,1,0,1
1302,Uncharacterized,3.36E-13,0,1,1,0,1,1,1,1,0,0,1
1303,Uncharacterized,3.27E-13,1,0,1,0,1,1,1,0,1,0,1
1304,Uncharacterized,3.20E-13,1,0,1,1,1,1,0,0,0,0,1
1305,Uncharacterized,3.19E-13,0,1,1,1,0,1,0,1,1,1,1
1306,Uncharacterized,3.16E-13,1,1,1,0,0,0,1,1,0,0,1
1307,Uncharacterized,3.05E-13,1,0,1,0,0,1,1,1,0,1,0
1308,Uncharacterized,3.03E-13,1,1,0,1,0,0,1,1,0,0,1
1309,Uncharacterized,2.95E-13,0,0,0,0,0,1,0,1,1,1,0
1310,Uncharacterized,2.91E-13,0,1,0,1,0,1,0,0,0,1,0
1311,Uncharacterized,2.86E-13,0,1,0,1,0,0,1,1,1,0,1
1312,Uncharacterized,2.79E-13,0,0,1,1,0,1,1,1,1,0,1
1313,Uncharacterized,2.78E-13,1,1,1,1,0,1,1,1,1,0,1
1314,Uncharacterized,2.78E-13,1,1,0,0,0,0,1,1,1,0,1
1315,Uncharacterized,2.63E-13,1,1,1,1,0,1,1,1,1,1,1
1316,Uncharacterized,2.63E-13,0,0,1,0,0,0,1,1,1,0,1
1317,Uncharacterized,2.62E-13,0,0,1,1,0,0,1,0,1,1,1
1318,Uncharacterized,2.61E-13,0,1,1,1,0,0,1,1,1,1,1
1319,Uncharacterized,2.56E-13,1,0,0,0,0,1,1,1,1,0,1
1320,Uncharacterized,2.48E-13,1,1,0,0,0,0,1,1,0,1,0
1321,Uncharacterized,2.47E-13,1,1,0,0,0,1,0,1,0,1,0
1322,Uncharacterized,2.43E-13,1,1,0,1,0,1,1,0,0,1,0
1323,Uncharacterized,2.43E-13,1,1,1,1,0,0,0,1,1,1,0
1324,Uncharacterized,2.41E-13,1,1,0,1,0,1,1,0,1,0,1
1325,Uncharacterized,2.40E-13,0,0,1,0,0,1,0,1,0,1,0
1326,Uncharacterized,2.37E-13,1,0,1,1,0,1,1,1,0,0,0
1327,Uncharacterized,2.31E-13,1,0,1,0,0,1,0,0,0,1,0
1328,Uncharacterized,2.31E-13,1,0,0,1,0,1,0,0,0,1,0
1329,Uncharacterized,2.29E-13,1,1,1,1,1,1,1,1,0,1,0
1330,Uncharacterized,2.26E-13,1,0,1,0,0,0,1,0,0,1,0
1331,Uncharacterized,2.26E-13,1,0,0,1,0,0,0,1,0,1,0
1332,Uncharacterized,2.26E-13,1,0,1,1,0,1,1,0,0,0,1
1333,Uncharacterized,2.26E-13,1,0,1,0,0,0,0,1,0,1,0
1334,Uncharacterized,2.22E-13,1,1,0,1,0,0,0,0,0,1,0
1335,Uncharacterized,2.21E-13,1,0,1,0,0,1,0,1,0,0,0
1336,Uncharacterized,2.21E-13,1,0,0,1,0,1,0,1,0,0,0
1337,Uncharacterized,2.20E-13,1,0,1,0,0,1,0,1,0,1,1
1338,Uncharacterized,2.17E-13,1,0,0,1,0,0,1,1,0,0,0
1339,Uncharacterized,2.16E-13,1,0,1,0,0,0,1,1,0,0,0
1340,Uncharacterized,2.11E-13,0,1,0,1,1,0,1,1,0,0,1
1341,Uncharacterized,2.11E-13,1,1,0,1,1,0,0,1,0,0,1
1342,Uncharacterized,2.11E-13,0,0,1,0,1,1,0,1,0,0,1
1343,Uncharacterized,2.05E-13,0,0,0,1,1,1,0,1,0,0,1
1344,Uncharacterized,2.05E-13,1,0,0,1,0,1,0,0,1,0,1
1345,Uncharacterized,2.05E-13,1,0,0,0,1,1,0,1,0,0,1
1346,Uncharacterized,2.05E-13,0,1,1,1,0,1,0,1,1,1,0
1347,Uncharacterized,2.03E-13,0,0,1,1,1,1,1,0,1,1,1
1348,Uncharacterized,2.01E-13,1,1,0,1,1,1,1,1,0,0,0
1349,Uncharacterized,2.00E-13,1,1,0,1,1,1,0,1,0,0,0
1350,Uncharacterized,2.00E-13,1,1,0,1,1,0,1,1,0,0,0
1351,Uncharacterized,1.98E-13,0,0,0,0,1,0,0,1,1,1,1
1352,Uncharacterized,1.97E-13,0,1,0,0,1,0,1,0,0,1,1
1353,Uncharacterized,1.96E-13,0,0,1,1,0,1,0,1,1,0,1
1354,Uncharacterized,1.96E-13,0,0,1,0,1,0,1,0,0,1,1
1355,Uncharacterized,1.94E-13,1,1,1,1,0,1,0,0,0,1,0
1356,Uncharacterized,1.91E-13,0,1,1,0,0,1,0,1,1,1,1
1357,Uncharacterized,1.89E-13,0,0,0,1,1,1,1,1,0,1,0
1358,Uncharacterized,1.88E-13,0,1,0,1,1,1,1,0,0,1,0
1359,Uncharacterized,1.88E-13,0,1,1,0,1,0,1,1,1,0,1
1360,Uncharacterized,1.87E-13,0,0,1,0,1,1,0,1,1,0,1
1361,Uncharacterized,1.87E-13,0,0,1,0,1,1,1,1,0,1,0
1362,Uncharacterized,1.84E-13,1,0,0,1,1,1,1,0,0,1,0
1363,Uncharacterized,1.84E-13,1,0,1,0,1,1,1,0,0,1,0
1364,Uncharacterized,1.82E-13,0,1,0,1,1,1,1,1,1,0,1
1365,Uncharacterized,1.82E-13,1,1,0,0,1,1,1,0,0,1,0
1366,Uncharacterized,1.82E-13,1,0,0,0,1,1,1,1,0,1,0
1367,Uncharacterized,1.82E-13,1,1,0,0,1,1,1,1,1,0,1
1368,Uncharacterized,1.81E-13,0,0,0,1,1,1,0,1,1,0,1
1369,Uncharacterized,1.81E-13,1,0,0,0,1,1,0,1,1,0,1
1370,Uncharacterized,1.79E-13,0,0,0,1,0,1,0,1,1,1,1
1371,Uncharacterized,1.70E-13,0,1,0,1,1,1,1,1,0,0,1
1372,Uncharacterized,1.68E-13,0,1,1,1,1,1,1,1,1,1,1
1373,Uncharacterized,1.67E-13,1,1,0,0,1,1,1,1,0,0,1
1374,Uncharacterized,1.66E-13,0,1,1,0,1,1,1,1,1,1,1
1375,Uncharacterized,1.64E-13,1,1,1,0,1,0,0,1,0,0,1
1376,Uncharacterized,1.53E-13,1,1,1,0,1,1,1,1,0,0,0
1377,Uncharacterized,1.52E-13,1,1,1,0,1,1,0,1,0,0,0
1378,Uncharacterized,1.52E-13,1,1,1,0,1,0,1,1,0,0,0
1379,Uncharacterized,1.51E-13,1,1,0,0,1,0,1,1,0,0,1
1380,Uncharacterized,1.51E-13,0,0,1,0,0,1,1,1,1,0,1
1381,Uncharacterized,1.51E-13,1,1,1,0,0,1,1,0,1,0,1
1382,Uncharacterized,1.50E-13,1,1,0,1,1,1,0,0,0,0,0
1383,Uncharacterized,1.50E-13,0,1,1,1,1,1,0,1,0,1,1
1384,Uncharacterized,1.46E-13,1,1,1,0,1,1,0,1,1,0,1
1385,Uncharacterized,1.46E-13,1,1,1,0,1,1,0,1,0,0,1
1386,Uncharacterized,1.46E-13,1,0,1,1,0,0,1,0,1,0,1
1387,Uncharacterized,1.46E-13,1,1,1,0,0,0,0,1,1,0,1
1388,Uncharacterized,1.45E-13,1,1,1,0,0,1,1,1,1,0,1
1389,Uncharacterized,1.43E-13,1,1,0,0,0,1,1,0,0,0,1
1390,Uncharacterized,1.43E-13,1,1,0,1,1,1,1,0,0,0,0
1391,Uncharacterized,1.42E-13,1,1,0,1,1,0,1,0,0,0,0
1392,Uncharacterized,1.42E-13,1,1,0,1,1,0,0,0,0,0,1
1393,Uncharacterized,1.42E-13,1,0,0,1,0,0,1,1,1,0,1
1394,Uncharacterized,1.42E-13,1,1,0,0,1,0,1,0,0,0,1
1395,Uncharacterized,1.41E-13,1,1,1,1,0,0,1,0,0,1,0
1396,Uncharacterized,1.41E-13,0,0,0,1,1,1,1,1,1,1,1
1397,Uncharacterized,1.40E-13,1,1,0,1,1,1,0,1,0,0,1
1398,Uncharacterized,1.40E-13,1,1,0,1,1,1,0,1,1,0,1
1399,Uncharacterized,1.40E-13,1,1,0,1,0,0,0,1,1,0,1
1400,Uncharacterized,1.39E-13,1,0,1,1,0,0,1,1,0,1,0
1401,Uncharacterized,1.39E-13,1,1,0,1,0,1,1,1,1,0,1
1402,Uncharacterized,1.37E-13,1,0,0,1,1,1,1,0,1,1,0
1403,Uncharacterized,1.36E-13,1,0,1,1,0,1,0,1,0,1,0
1404,Uncharacterized,1.36E-13,0,0,0,0,1,0,1,1,1,1,1
1405,Uncharacterized,1.35E-13,1,0,1,0,1,1,1,0,1,1,0
1406,Uncharacterized,1.35E-13,1,0,0,1,1,1,1,0,0,1,1
1407,Uncharacterized,1.34E-13,1,1,1,1,0,1,1,1,1,0,0
1408,Uncharacterized,1.34E-13,1,1,1,1,0,1,1,0,1,1,0
1409,Uncharacterized,1.34E-13,1,0,1,1,1,1,0,1,0,0,0
1410,Uncharacterized,1.32E-13,1,1,1,1,0,0,1,0,1,0,1
