Attractor, Associated Cell Fate,Probability,cln3,mbf,sbf,cln12,cdh1,swi5,cdc20,clb56,sic1,clb12,mcm1
712,Uncharacterized,8.25E-16,0,1,0,1,1,0,0,0,1,1,1
713,Uncharacterized,1.98E-07,0,1,0,1,1,0,0,1,0,0,0
714,Uncharacterized,2.09E-10,0,1,0,1,1,0,0,1,0,0,1
715,Uncharacterized,9.32E-12,0,1,0,1,1,0,0,1,0,1,0
716,Uncharacterized,8.85E-12,0,1,0,1,1,0,0,1,0,1,1
717,Uncharacterized,8.41E-08,0,1,0,1,1,0,0,1,1,0,0
718,Uncharacterized,8.44E-11,0,1,0,1,1,0,0,1,1,0,1
719,Uncharacterized,1.96E-14,0,1,0,1,1,0,0,1,1,1,0
720,Uncharacterized,4.36E-16,0,1,0,1,1,0,0,1,1,1,1
721,Uncharacterized,1.42E-10,0,1,0,1,1,0,1,0,0,0,0
722,Uncharacterized,3.80E-13,0,1,0,1,1,0,1,0,0,0,1
723,Uncharacterized,2.72E-15,0,1,0,1,1,0,1,0,0,1,0
724,Uncharacterized,6.03E-16,0,1,0,1,1,0,1,0,0,1,1
725,Uncharacterized,8.42E-08,0,1,0,1,1,0,1,0,1,0,0
726,Uncharacterized,8.44E-11,0,1,0,1,1,0,1,0,1,0,1
727,Uncharacterized,1.03E-15,0,1,0,1,1,0,1,0,1,1,0
728,Uncharacterized,1.03E-16,0,1,0,1,1,0,1,0,1,1,1
729,Uncharacterized,1.99E-10,0,1,0,1,1,0,1,1,0,0,0
730,Uncharacterized,2.10E-13,0,1,0,1,1,0,1,1,0,0,1
731,Uncharacterized,9.36E-15,0,1,0,1,1,0,1,1,0,1,0
732,Uncharacterized,9.59E-15,0,1,0,1,1,0,1,1,0,1,1
733,Uncharacterized,8.42E-11,0,1,0,1,1,0,1,1,1,0,0
734,Uncharacterized,8.43E-14,0,1,0,1,1,0,1,1,1,0,1
735,Uncharacterized,2.13E-17,0,1,0,1,1,0,1,1,1,1,0
736,Uncharacterized,4.37E-18,0,1,0,1,1,0,1,1,1,1,1
737,Uncharacterized,1.49E-10,0,1,0,1,1,1,0,0,0,0,0
738,Uncharacterized,4.34E-13,0,1,0,1,1,1,0,0,0,0,1
739,Uncharacterized,2.78E-15,0,1,0,1,1,1,0,0,0,1,0
740,Uncharacterized,1.31E-17,0,1,0,1,1,1,0,0,0,1,1
741,Uncharacterized,2.91E-07,0,1,0,1,1,1,0,0,1,0,0
742,Uncharacterized,4.59E-10,0,1,0,1,1,1,0,0,1,0,1
743,Uncharacterized,3.85E-14,0,1,0,1,1,1,0,0,1,1,0
744,Uncharacterized,5.37E-17,0,1,0,1,1,1,0,0,1,1,1
745,Uncharacterized,1.99E-10,0,1,0,1,1,1,0,1,0,0,0
746,Uncharacterized,1.40E-10,0,1,0,1,1,1,0,1,0,0,1
747,Uncharacterized,9.36E-15,0,1,0,1,1,1,0,1,0,1,0
748,Uncharacterized,1.62E-14,0,1,0,1,1,1,0,1,0,1,1
749,Uncharacterized,9.40E-11,0,1,0,1,1,1,0,1,1,0,0
750,Uncharacterized,1.40E-10,0,1,0,1,1,1,0,1,1,0,1
751,Uncharacterized,4.00E-17,0,1,0,1,1,1,0,1,1,1,0
752,Uncharacterized,6.44E-15,0,1,0,1,1,1,0,1,1,1,1
753,Uncharacterized,1.42E-10,0,1,0,1,1,1,1,0,0,0,0
754,Uncharacterized,7.14E-15,0,1,0,1,1,1,1,0,0,0,1
755,Uncharacterized,1.78E-13,0,1,0,1,1,1,1,0,0,1,0
756,Uncharacterized,6.49E-15,0,1,0,1,1,1,1,0,0,1,1
757,Uncharacterized,8.73E-08,0,1,0,1,1,1,1,0,1,0,0
758,Uncharacterized,4.67E-12,0,1,0,1,1,1,1,0,1,0,1
759,Uncharacterized,3.98E-12,0,1,0,1,1,1,1,0,1,1,0
760,Uncharacterized,1.01E-13,0,1,0,1,1,1,1,0,1,1,1
761,Uncharacterized,1.99E-10,0,1,0,1,1,1,1,1,0,0,0
762,Uncharacterized,1.69E-13,0,1,0,1,1,1,1,1,0,0,1
763,Uncharacterized,6.95E-13,0,1,0,1,1,1,1,1,0,1,0
764,Uncharacterized,1.10E-11,0,1,0,1,1,1,1,1,0,1,1
765,Uncharacterized,8.51E-11,0,1,0,1,1,1,1,1,1,0,0
766,Uncharacterized,1.82E-13,0,1,0,1,1,1,1,1,1,0,1
767,Uncharacterized,6.02E-15,0,1,0,1,1,1,1,1,1,1,0
768,Uncharacterized,8.41E-14,0,1,0,1,1,1,1,1,1,1,1
769,Uncharacterized,8.43E-05,0,1,1,0,0,0,0,0,0,0,0
770,Uncharacterized,1.13E-07,0,1,1,0,0,0,0,0,0,0,1
771,Uncharacterized,8.25E-08,0,1,1,0,0,0,0,0,0,1,0
772,Uncharacterized,2.39E-10,0,1,1,0,0,0,0,0,0,1,1
773,Uncharacterized,0.000106257,0,1,1,0,0,0,0,0,1,0,0
774,Uncharacterized,1.06E-07,0,1,1,0,0,0,0,0,1,0,1
775,Uncharacterized,4.95E-09,0,1,1,0,0,0,0,0,1,1,0
776,Uncharacterized,4.96E-12,0,1,1,0,0,0,0,0,1,1,1
777,Uncharacterized,1.52E-06,0,1,1,0,0,0,0,1,0,0,0
778,Uncharacterized,5.92E-07,0,1,1,0,0,0,0,1,0,0,1
779,Uncharacterized,1.59E-09,0,1,1,0,0,0,0,1,0,1,0
780,Uncharacterized,1.60E-06,0,1,1,0,0,0,0,1,0,1,1
781,Uncharacterized,3.28E-08,0,1,1,0,0,0,0,1,1,0,0
782,Uncharacterized,2.70E-10,0,1,1,0,0,0,0,1,1,0,1
783,Uncharacterized,2.44E-12,0,1,1,0,0,0,0,1,1,1,0
784,Uncharacterized,2.18E-11,0,1,1,0,0,0,0,1,1,1,1
785,Uncharacterized,8.43E-08,0,1,1,0,0,0,1,0,0,0,0
786,Uncharacterized,1.14E-10,0,1,1,0,0,0,1,0,0,0,1
787,Uncharacterized,8.76E-11,0,1,1,0,0,0,1,0,0,1,0
788,Uncharacterized,6.75E-13,0,1,1,0,0,0,1,0,0,1,1
789,Uncharacterized,1.06E-07,0,1,1,0,0,0,1,0,1,0,0
790,Uncharacterized,1.07E-10,0,1,1,0,0,0,1,0,1,0,1
791,Uncharacterized,5.16E-12,0,1,1,0,0,0,1,0,1,1,0
792,Uncharacterized,1.24E-14,0,1,1,0,0,0,1,0,1,1,1
793,Uncharacterized,1.52E-09,0,1,1,0,0,0,1,1,0,0,0
794,Uncharacterized,5.93E-10,0,1,1,0,0,0,1,1,0,0,1
795,Uncharacterized,1.77E-12,0,1,1,0,0,0,1,1,0,1,0
796,Uncharacterized,2.95E-09,0,1,1,0,0,0,1,1,0,1,1
797,Uncharacterized,3.29E-11,0,1,1,0,0,0,1,1,1,0,0
798,Uncharacterized,5.48E-13,0,1,1,0,0,0,1,1,1,0,1
799,Uncharacterized,4.13E-15,0,1,1,0,0,0,1,1,1,1,0
800,Uncharacterized,3.50E-14,0,1,1,0,0,0,1,1,1,1,1
801,Uncharacterized,8.59E-08,0,1,1,0,0,1,0,0,0,0,0
802,Uncharacterized,2.00E-10,0,1,1,0,0,1,0,0,0,0,1
803,Uncharacterized,8.78E-11,0,1,1,0,0,1,0,0,0,1,0
804,Uncharacterized,4.06E-13,0,1,1,0,0,1,0,0,0,1,1
805,Uncharacterized,1.08E-07,0,1,1,0,0,1,0,0,1,0,0
806,Uncharacterized,1.80E-10,0,1,1,0,0,1,0,0,1,0,1
807,Uncharacterized,4.93E-12,0,1,1,0,0,1,0,0,1,1,0
808,Uncharacterized,2.51E-14,0,1,1,0,0,1,0,0,1,1,1
809,Uncharacterized,1.52E-09,0,1,1,0,0,1,0,1,0,0,0
810,Uncharacterized,2.23E-09,0,1,1,0,0,1,0,1,0,0,1
811,Uncharacterized,1.70E-12,0,1,1,0,0,1,0,1,0,1,0
812,Uncharacterized,1.62E-09,0,1,1,0,0,1,0,1,0,1,1
813,Uncharacterized,3.32E-11,0,1,1,0,0,1,0,1,1,0,0
814,Uncharacterized,2.25E-12,0,1,1,0,0,1,0,1,1,0,1
815,Uncharacterized,2.30E-15,0,1,1,0,0,1,0,1,1,1,0
816,Uncharacterized,1.91E-13,0,1,1,0,0,1,0,1,1,1,1
817,Uncharacterized,1.17E-07,0,1,1,0,0,1,1,0,0,0,0
818,Uncharacterized,3.04E-11,0,1,1,0,0,1,1,0,0,0,1
819,Uncharacterized,1.11E-07,0,1,1,0,0,1,1,0,0,1,0
820,Uncharacterized,1.80E-10,0,1,1,0,0,1,1,0,0,1,1
821,Uncharacterized,1.10E-07,0,1,1,0,0,1,1,0,1,0,0
822,Uncharacterized,2.93E-10,0,1,1,0,0,1,1,0,1,0,1
823,Uncharacterized,4.10E-10,0,1,1,0,0,1,1,0,1,1,0
824,Uncharacterized,1.80E-11,0,1,1,0,0,1,1,0,1,1,1
825,Uncharacterized,9.69E-12,0,1,1,0,0,1,1,1,0,0,0
826,Uncharacterized,1.69E-10,0,1,1,0,0,1,1,1,0,0,1
827,Uncharacterized,2.42E-09,0,1,1,0,0,1,1,1,0,1,0
828,Uncharacterized,5.95E-07,0,1,1,0,0,1,1,1,0,1,1
829,Uncharacterized,3.23E-11,0,1,1,0,0,1,1,1,1,0,0
830,Uncharacterized,2.77E-10,0,1,1,0,0,1,1,1,1,0,1
831,Uncharacterized,2.68E-12,0,1,1,0,0,1,1,1,1,1,0
832,Uncharacterized,1.94E-10,0,1,1,0,0,1,1,1,1,1,1
833,Uncharacterized,5.87E-05,0,1,1,0,1,0,0,0,0,0,0
834,Uncharacterized,5.88E-08,0,1,1,0,1,0,0,0,0,0,1
835,Uncharacterized,2.71E-09,0,1,1,0,1,0,0,0,0,1,0
836,Uncharacterized,2.72E-12,0,1,1,0,1,0,0,0,0,1,1
837,Excited G1 state,0.000707646,0,1,1,0,1,0,0,0,1,0,0
838,Uncharacterized,7.08E-07,0,1,1,0,1,0,0,0,1,0,1
839,Uncharacterized,1.17E-11,0,1,1,0,1,0,0,0,1,1,0
840,Uncharacterized,1.17E-14,0,1,1,0,1,0,0,0,1,1,1
841,Uncharacterized,3.41E-07,0,1,1,0,1,0,0,1,0,0,0
842,Uncharacterized,3.66E-10,0,1,1,0,1,0,0,1,0,0,1
843,Uncharacterized,1.60E-11,0,1,1,0,1,0,0,1,0,1,0
844,Uncharacterized,2.13E-11,0,1,1,0,1,0,0,1,0,1,1
845,Uncharacterized,1.92E-07,0,1,1,0,1,0,0,1,1,0,0
846,Uncharacterized,1.92E-10,0,1,1,0,1,0,0,1,1,0,1
847,Uncharacterized,3.42E-14,0,1,1,0,1,0,0,1,1,1,0
848,Uncharacterized,1.04E-15,0,1,1,0,1,0,0,1,1,1,1
849,Uncharacterized,5.88E-08,0,1,1,0,1,0,1,0,0,0,0
850,Uncharacterized,5.88E-11,0,1,1,0,1,0,1,0,0,0,1
851,Uncharacterized,2.72E-12,0,1,1,0,1,0,1,0,0,1,0
852,Uncharacterized,2.73E-15,0,1,1,0,1,0,1,0,0,1,1
853,Uncharacterized,7.08E-07,0,1,1,0,1,0,1,0,1,0,0
854,Uncharacterized,7.09E-10,0,1,1,0,1,0,1,0,1,0,1
855,Uncharacterized,1.80E-14,0,1,1,0,1,0,1,0,1,1,0
856,Uncharacterized,1.90E-17,0,1,1,0,1,0,1,0,1,1,1
857,Uncharacterized,3.42E-10,0,1,1,0,1,0,1,1,0,0,0
858,Uncharacterized,3.66E-13,0,1,1,0,1,0,1,1,0,0,1
859,Uncharacterized,1.61E-14,0,1,1,0,1,0,1,1,0,1,0
860,Uncharacterized,2.25E-14,0,1,1,0,1,0,1,1,0,1,1
861,Uncharacterized,1.92E-10,0,1,1,0,1,0,1,1,1,0,0
862,Uncharacterized,1.92E-13,0,1,1,0,1,0,1,1,1,0,1
863,Uncharacterized,3.74E-17,0,1,1,0,1,0,1,1,1,1,0
864,Uncharacterized,8.83E-18,0,1,1,0,1,0,1,1,1,1,1
865,Uncharacterized,5.89E-08,0,1,1,0,1,1,0,0,0,0,0
866,Uncharacterized,1.17E-10,0,1,1,0,1,1,0,0,0,0,1
867,Uncharacterized,2.72E-12,0,1,1,0,1,1,0,0,0,1,0
868,Uncharacterized,5.51E-15,0,1,1,0,1,1,0,0,0,1,1
869,Uncharacterized,4.84E-06,0,1,1,0,1,1,0,0,1,0,0
870,Uncharacterized,5.29E-09,0,1,1,0,1,1,0,0,1,0,1
871,Uncharacterized,9.12E-12,0,1,1,0,1,1,0,0,1,1,0
872,Uncharacterized,1.17E-14,0,1,1,0,1,1,0,0,1,1,1
873,Uncharacterized,3.42E-10,0,1,1,0,1,1,0,1,0,0,0
874,Uncharacterized,2.80E-10,0,1,1,0,1,1,0,1,0,0,1
875,Uncharacterized,1.61E-14,0,1,1,0,1,1,0,1,0,1,0
876,Uncharacterized,3.60E-14,0,1,1,0,1,1,0,1,0,1,1
877,Uncharacterized,2.24E-10,0,1,1,0,1,1,0,1,1,0,0
878,Uncharacterized,2.80E-10,0,1,1,0,1,1,0,1,1,0,1
879,Uncharacterized,4.66E-16,0,1,1,0,1,1,0,1,1,1,0
880,Uncharacterized,1.29E-14,0,1,1,0,1,1,0,1,1,1,1
881,Uncharacterized,5.90E-08,0,1,1,0,1,1,1,0,0,0,0
882,Uncharacterized,2.80E-12,0,1,1,0,1,1,1,0,0,0,1
883,Uncharacterized,1.69E-10,0,1,1,0,1,1,1,0,0,1,0
884,Uncharacterized,7.83E-14,0,1,1,0,1,1,1,0,0,1,1
885,Uncharacterized,2.90E-06,0,1,1,0,1,1,1,0,1,0,0
886,Uncharacterized,1.34E-10,0,1,1,0,1,1,1,0,1,0,1
887,Uncharacterized,1.40E-10,0,1,1,0,1,1,1,0,1,1,0
888,Uncharacterized,2.42E-14,0,1,1,0,1,1,1,0,1,1,1
889,Uncharacterized,3.42E-10,0,1,1,0,1,1,1,1,0,0,0
890,Uncharacterized,3.36E-13,0,1,1,0,1,1,1,1,0,0,1
891,Uncharacterized,1.18E-12,0,1,1,0,1,1,1,1,0,1,0
892,Uncharacterized,2.46E-11,0,1,1,0,1,1,1,1,0,1,1
893,Uncharacterized,1.94E-10,0,1,1,0,1,1,1,1,1,0,0
894,Uncharacterized,3.64E-13,0,1,1,0,1,1,1,1,1,0,1
895,Uncharacterized,1.30E-14,0,1,1,0,1,1,1,1,1,1,0
896,Uncharacterized,1.68E-13,0,1,1,0,1,1,1,1,1,1,1
897,Excited G1 state,0.001047383,0,1,1,1,0,0,0,0,0,0,0
898,Uncharacterized,1.05E-06,0,1,1,1,0,0,0,0,0,0,1
899,Uncharacterized,2.35E-07,0,1,1,1,0,0,0,0,0,1,0
900,Uncharacterized,5.15E-08,0,1,1,1,0,0,0,0,0,1,1
901,Uncharacterized,0.000113661,0,1,1,1,0,0,0,0,1,0,0
902,Uncharacterized,1.14E-07,0,1,1,1,0,0,0,0,1,0,1
903,Uncharacterized,4.86E-09,0,1,1,1,0,0,0,0,1,1,0
904,Uncharacterized,4.87E-12,0,1,1,1,0,0,0,0,1,1,1
905,S phase,0.00112759,0,1,1,1,0,0,0,1,0,0,0
906,Uncharacterized,6.09E-05,0,1,1,1,0,0,0,1,0,0,1
907,Uncharacterized,1.18E-06,0,1,1,1,0,0,0,1,0,1,0
908,G2 phase,0.001124669,0,1,1,1,0,0,0,1,0,1,1
909,Uncharacterized,3.32E-07,0,1,1,1,0,0,0,1,1,0,0
910,Uncharacterized,6.17E-10,0,1,1,1,0,0,0,1,1,0,1
911,Uncharacterized,2.23E-10,0,1,1,1,0,0,0,1,1,1,0
912,Uncharacterized,1.24E-10,0,1,1,1,0,0,0,1,1,1,1
913,Uncharacterized,1.05E-06,0,1,1,1,0,0,1,0,0,0,0
914,Uncharacterized,1.30E-09,0,1,1,1,0,0,1,0,0,0,1
915,Uncharacterized,2.46E-10,0,1,1,1,0,0,1,0,0,1,0
916,Uncharacterized,2.19E-10,0,1,1,1,0,0,1,0,0,1,1
917,Uncharacterized,1.14E-07,0,1,1,1,0,0,1,0,1,0,0
918,Uncharacterized,1.20E-10,0,1,1,1,0,0,1,0,1,0,1
919,Uncharacterized,4.87E-12,0,1,1,1,0,0,1,0,1,1,0
920,Uncharacterized,5.49E-15,0,1,1,1,0,0,1,0,1,1,1
921,Uncharacterized,1.13E-06,0,1,1,1,0,0,1,1,0,0,0
922,Uncharacterized,6.10E-08,0,1,1,1,0,0,1,1,0,0,1
923,Uncharacterized,1.29E-09,0,1,1,1,0,0,1,1,0,1,0
924,Uncharacterized,2.25E-06,0,1,1,1,0,0,1,1,0,1,1
925,Uncharacterized,3.32E-10,0,1,1,1,0,0,1,1,1,0,0
926,Uncharacterized,9.01E-13,0,1,1,1,0,0,1,1,1,0,1
927,Uncharacterized,4.35E-13,0,1,1,1,0,0,1,1,1,1,0
928,Uncharacterized,2.57E-13,0,1,1,1,0,0,1,1,1,1,1
929,Uncharacterized,2.32E-06,0,1,1,1,0,1,0,0,0,0,0
930,Uncharacterized,4.96E-09,0,1,1,1,0,1,0,0,0,0,1
931,Uncharacterized,3.03E-10,0,1,1,1,0,1,0,0,0,1,0
932,Uncharacterized,5.32E-11,0,1,1,1,0,1,0,0,0,1,1
933,Uncharacterized,1.16E-06,0,1,1,1,0,1,0,0,1,0,0
934,Uncharacterized,2.22E-09,0,1,1,1,0,1,0,0,1,0,1
935,Uncharacterized,4.21E-11,0,1,1,1,0,1,0,0,1,1,0
936,Uncharacterized,5.12E-14,0,1,1,1,0,1,0,0,1,1,1
937,Uncharacterized,1.13E-06,0,1,1,1,0,1,0,1,0,0,0
938,Uncharacterized,1.30E-06,0,1,1,1,0,1,0,1,0,0,1
939,Uncharacterized,1.23E-09,0,1,1,1,0,1,0,1,0,1,0
940,Uncharacterized,1.13E-06,0,1,1,1,0,1,0,1,0,1,1
941,Uncharacterized,1.07E-09,0,1,1,1,0,1,0,1,1,0,0
942,Uncharacterized,1.27E-10,0,1,1,1,0,1,0,1,1,0,1
943,Uncharacterized,1.94E-13,0,1,1,1,0,1,0,1,1,1,0
944,Uncharacterized,3.19E-13,0,1,1,1,0,1,0,1,1,1,1
945,Uncharacterized,8.24E-07,0,1,1,1,0,1,1,0,0,0,0
946,Uncharacterized,4.21E-11,0,1,1,1,0,1,1,0,0,0,1
947,Uncharacterized,2.31E-07,0,1,1,1,0,1,1,0,0,1,0
948,Uncharacterized,2.98E-09,0,1,1,1,0,1,1,0,0,1,1
949,Uncharacterized,1.16E-07,0,1,1,1,0,1,1,0,1,0,0
950,Uncharacterized,5.58E-10,0,1,1,1,0,1,1,0,1,0,1
951,Uncharacterized,1.22E-10,0,1,1,1,0,1,1,0,1,1,0
952,Uncharacterized,9.82E-13,0,1,1,1,0,1,1,0,1,1,1
953,Uncharacterized,2.99E-09,0,1,1,1,0,1,1,1,0,0,0
954,Uncharacterized,1.54E-09,0,1,1,1,0,1,1,1,0,0,1
955,Uncharacterized,1.23E-06,0,1,1,1,0,1,1,1,0,1,0
956,Uncharacterized,6.27E-05,0,1,1,1,0,1,1,1,0,1,1
957,Uncharacterized,1.16E-10,0,1,1,1,0,1,1,1,1,0,0
958,Uncharacterized,2.78E-10,0,1,1,1,0,1,1,1,1,0,1
959,Uncharacterized,3.64E-10,0,1,1,1,0,1,1,1,1,1,0
960,Uncharacterized,2.67E-10,0,1,1,1,0,1,1,1,1,1,1
961,Uncharacterized,9.29E-07,0,1,1,1,1,0,0,0,0,0,0
962,Uncharacterized,9.30E-10,0,1,1,1,1,0,0,0,0,0,1
963,Uncharacterized,1.91E-11,0,1,1,1,1,0,0,0,0,1,0
964,Uncharacterized,2.24E-14,0,1,1,1,1,0,0,0,0,1,1
965,Excited G1 state,0.000708429,0,1,1,1,1,0,0,0,1,0,0
966,Uncharacterized,7.09E-07,0,1,1,1,1,0,0,0,1,0,1
967,Uncharacterized,6.28E-12,0,1,1,1,1,0,0,0,1,1,0
968,Uncharacterized,6.29E-15,0,1,1,1,1,0,0,0,1,1,1
969,Uncharacterized,5.83E-05,0,1,1,1,1,0,0,1,0,0,0
970,Uncharacterized,5.84E-08,0,1,1,1,1,0,0,1,0,0,1
971,Uncharacterized,2.77E-09,0,1,1,1,1,0,0,1,0,1,0
972,Uncharacterized,7.39E-11,0,1,1,1,1,0,0,1,0,1,1
973,Uncharacterized,8.24E-07,0,1,1,1,1,0,0,1,1,0,0
974,Uncharacterized,8.26E-10,0,1,1,1,1,0,0,1,1,0,1
975,Uncharacterized,5.48E-12,0,1,1,1,1,0,0,1,1,1,0
976,Uncharacterized,8.69E-15,0,1,1,1,1,0,0,1,1,1,1
977,Uncharacterized,9.30E-10,0,1,1,1,1,0,1,0,0,0,0
978,Uncharacterized,9.42E-13,0,1,1,1,1,0,1,0,0,0,1
979,Uncharacterized,1.97E-14,0,1,1,1,1,0,1,0,0,1,0
980,Uncharacterized,3.25E-17,0,1,1,1,1,0,1,0,0,1,1
981,Uncharacterized,7.09E-07,0,1,1,1,1,0,1,0,1,0,0
982,Uncharacterized,7.10E-10,0,1,1,1,1,0,1,0,1,0,1
983,Uncharacterized,7.99E-15,0,1,1,1,1,0,1,0,1,1,0
984,Uncharacterized,6.77E-18,0,1,1,1,1,0,1,0,1,1,1
985,Uncharacterized,5.84E-08,0,1,1,1,1,0,1,1,0,0,0
986,Uncharacterized,5.85E-11,0,1,1,1,1,0,1,1,0,0,1
987,Uncharacterized,2.79E-12,0,1,1,1,1,0,1,1,0,1,0
988,Uncharacterized,7.56E-14,0,1,1,1,1,0,1,1,0,1,1
989,Uncharacterized,8.25E-10,0,1,1,1,1,0,1,1,1,0,0
990,Uncharacterized,8.26E-13,0,1,1,1,1,0,1,1,1,0,1
991,Uncharacterized,5.81E-15,0,1,1,1,1,0,1,1,1,1,0
992,Uncharacterized,1.67E-17,0,1,1,1,1,0,1,1,1,1,1
993,Uncharacterized,4.03E-09,0,1,1,1,1,1,0,0,0,0,0
994,Uncharacterized,4.87E-12,0,1,1,1,1,1,0,0,0,0,1
995,Uncharacterized,7.75E-14,0,1,1,1,1,1,0,0,0,1,0
996,Uncharacterized,1.72E-16,0,1,1,1,1,1,0,0,0,1,1
997,Uncharacterized,6.27E-06,0,1,1,1,1,1,0,0,1,0,0
998,Uncharacterized,6.66E-09,0,1,1,1,1,1,0,0,1,0,1
999,Uncharacterized,9.15E-12,0,1,1,1,1,1,0,0,1,1,0
1000,Uncharacterized,9.19E-15,0,1,1,1,1,1,0,0,1,1,1
1001,Uncharacterized,5.84E-08,0,1,1,1,1,1,0,1,0,0,0
1002,Uncharacterized,4.56E-10,0,1,1,1,1,1,0,1,0,0,1
1003,Uncharacterized,2.79E-12,0,1,1,1,1,1,0,1,0,1,0
1004,Uncharacterized,1.47E-13,0,1,1,1,1,1,0,1,0,1,1
1005,Uncharacterized,1.32E-09,0,1,1,1,1,1,0,1,1,0,0
1006,Uncharacterized,3.42E-10,0,1,1,1,1,1,0,1,1,0,1
1007,Uncharacterized,1.20E-14,0,1,1,1,1,1,0,1,1,1,0
1008,Uncharacterized,1.57E-14,0,1,1,1,1,1,0,1,1,1,1
1009,Uncharacterized,9.26E-10,0,1,1,1,1,1,1,0,0,0,0
1010,Uncharacterized,4.40E-14,0,1,1,1,1,1,1,0,0,0,1
1011,Uncharacterized,1.12E-11,0,1,1,1,1,1,1,0,0,1,0
1012,Uncharacterized,5.54E-15,0,1,1,1,1,1,1,0,0,1,1
1013,Uncharacterized,7.17E-07,0,1,1,1,1,1,1,0,1,0,0
1014,Uncharacterized,3.43E-11,0,1,1,1,1,1,1,0,1,0,1
1015,Uncharacterized,3.27E-11,0,1,1,1,1,1,1,0,1,1,0
1016,Uncharacterized,2.11E-15,0,1,1,1,1,1,1,0,1,1,1
1017,Uncharacterized,5.84E-08,0,1,1,1,1,1,1,1,0,0,0
1018,Uncharacterized,3.10E-12,0,1,1,1,1,1,1,1,0,0,1
1019,Uncharacterized,2.19E-10,0,1,1,1,1,1,1,1,0,1,0
1020,Uncharacterized,3.05E-11,0,1,1,1,1,1,1,1,0,1,1
1021,Uncharacterized,8.87E-10,0,1,1,1,1,1,1,1,1,0,0
1022,Uncharacterized,4.03E-13,0,1,1,1,1,1,1,1,1,0,1
1023,Uncharacterized,5.22E-13,0,1,1,1,1,1,1,1,1,1,0
1024,Uncharacterized,1.71E-13,0,1,1,1,1,1,1,1,1,1,1
1025,Uncharacterized,8.27E-05,1,0,0,0,0,0,0,0,0,0,0
1026,Uncharacterized,1.11E-07,1,0,0,0,0,0,0,0,0,0,1
1027,Uncharacterized,8.20E-08,1,0,0,0,0,0,0,0,0,1,0
1028,Uncharacterized,1.73E-10,1,0,0,0,0,0,0,0,0,1,1
1029,Uncharacterized,7.77E-05,1,0,0,0,0,0,0,0,1,0,0
1030,Uncharacterized,7.79E-08,1,0,0,0,0,0,0,0,1,0,1
1031,Uncharacterized,3.66E-09,1,0,0,0,0,0,0,0,1,1,0
1032,Uncharacterized,3.77E-12,1,0,0,0,0,0,0,0,1,1,1
1033,Uncharacterized,8.23E-08,1,0,0,0,0,0,0,1,0,0,0
1034,Uncharacterized,5.79E-08,1,0,0,0,0,0,0,1,0,0,1
1035,Uncharacterized,8.60E-11,1,0,0,0,0,0,0,1,0,1,0
1036,Uncharacterized,8.21E-08,1,0,0,0,0,0,0,1,0,1,1
1037,Uncharacterized,3.70E-09,1,0,0,0,0,0,0,1,1,0,0
1038,Uncharacterized,6.49E-12,1,0,0,0,0,0,0,1,1,0,1
1039,Uncharacterized,3.24E-13,1,0,0,0,0,0,0,1,1,1,0
1040,Uncharacterized,3.80E-12,1,0,0,0,0,0,0,1,1,1,1
1041,Uncharacterized,8.27E-08,1,0,0,0,0,0,1,0,0,0,0
1042,Uncharacterized,7.63E-09,1,0,0,0,0,0,1,0,0,0,1
1043,Uncharacterized,9.11E-11,1,0,0,0,0,0,1,0,0,1,0
1044,Uncharacterized,8.30E-08,1,0,0,0,0,0,1,0,0,1,1
1045,Uncharacterized,7.78E-08,1,0,0,0,0,0,1,0,1,0,0
1046,Uncharacterized,1.15E-07,1,0,0,0,0,0,1,0,1,0,1
1047,Uncharacterized,6.03E-12,1,0,0,0,0,0,1,0,1,1,0
1048,Uncharacterized,2.18E-09,1,0,0,0,0,0,1,0,1,1,1
1049,Uncharacterized,8.24E-11,1,0,0,0,0,0,1,1,0,0,0
1050,Uncharacterized,6.55E-11,1,0,0,0,0,0,1,1,0,0,1
1051,Uncharacterized,1.28E-11,1,0,0,0,0,0,1,1,0,1,0
1052,Uncharacterized,2.80E-07,1,0,0,0,0,0,1,1,0,1,1
1053,Uncharacterized,3.70E-12,1,0,0,0,0,0,1,1,1,0,0
1054,Uncharacterized,5.13E-12,1,0,0,0,0,0,1,1,1,0,1
1055,Uncharacterized,6.34E-16,1,0,0,0,0,0,1,1,1,1,0
1056,Uncharacterized,9.21E-13,1,0,0,0,0,0,1,1,1,1,1
1057,Uncharacterized,8.31E-08,1,0,0,0,0,1,0,0,0,0,0
1058,Uncharacterized,1.93E-10,1,0,0,0,0,1,0,0,0,0,1
1059,Uncharacterized,8.72E-11,1,0,0,0,0,1,0,0,0,1,0
1060,Uncharacterized,9.48E-11,1,0,0,0,0,1,0,0,0,1,1
1061,Uncharacterized,7.80E-08,1,0,0,0,0,1,0,0,1,0,0
1062,Uncharacterized,1.85E-10,1,0,0,0,0,1,0,0,1,0,1
1063,Uncharacterized,3.69E-12,1,0,0,0,0,1,0,0,1,1,0
1064,Uncharacterized,9.40E-11,1,0,0,0,0,1,0,0,1,1,1
1065,Uncharacterized,8.24E-11,1,0,0,0,0,1,0,1,0,0,0
1066,Uncharacterized,5.81E-11,1,0,0,0,0,1,0,1,0,0,1
